,Unnamed: 0,file_id,genus,file_path
1757,,483301,Deconychura,audio\483301.wav
1758,,395951,Deconychura,audio\395951.wav
1759,,222208,Deconychura,audio\222208.wav
1760,,155445,Deconychura,audio\155445.wav
1761,,108097,Deconychura,audio\108097.wav
1762,,39452,Deconychura,audio\39452.wav
1763,,39451,Deconychura,audio\39451.wav
1764,,39450,Deconychura,audio\39450.wav
1765,,289565,Dendrocincla,audio\289565.wav
1766,,493628,Dendrocincla,audio\493628.wav
1767,,495921,Dendrocincla,audio\495921.wav
1768,,420451,Dendrocincla,audio\420451.wav
1769,,403829,Dendrocincla,audio\403829.wav
1770,,345409,Dendrocincla,audio\345409.wav
1771,,222271,Dendrocincla,audio\222271.wav
1772,,217281,Dendrocincla,audio\217281.wav
1773,,173422,Dendrocincla,audio\173422.wav
1774,,42079,Dendrocincla,audio\42079.wav
1775,,514,Dendrocincla,audio\514.wav
1776,,494095,Glyphorynchus,audio\494095.wav
1777,,423602,Glyphorynchus,audio\423602.wav
1778,,91102,Glyphorynchus,audio\91102.wav
1779,,295587,Dendrexetastes,audio\295587.wav
1780,,91156,Dendrexetastes,audio\91156.wav
1781,,91149,Dendrexetastes,audio\91149.wav
1782,,226632,Nasica,audio\226632.wav
1783,,91133,Nasica,audio\91133.wav
1784,,39458,Nasica,audio\39458.wav
1785,,494093,Dendrocolaptes,audio\494093.wav
1786,,474973,Dendrocolaptes,audio\474973.wav
1787,,462453,Dendrocolaptes,audio\462453.wav
1788,,423579,Dendrocolaptes,audio\423579.wav
1789,,423540,Dendrocolaptes,audio\423540.wav
1790,,395732,Dendrocolaptes,audio\395732.wav
1791,,91245,Dendrocolaptes,audio\91245.wav
1792,,91244,Dendrocolaptes,audio\91244.wav
1793,,91239,Dendrocolaptes,audio\91239.wav
1794,,91238,Dendrocolaptes,audio\91238.wav
1795,,49936,Dendrocolaptes,audio\49936.wav
1796,,37952,Dendrocolaptes,audio\37952.wav
1797,,25938,Dendrocolaptes,audio\25938.wav
1798,,394824,Dendrocolaptes,audio\394824.wav
1799,,388506,Dendrocolaptes,audio\388506.wav
1800,,270059,Dendrocolaptes,audio\270059.wav
1801,,270047,Dendrocolaptes,audio\270047.wav
1802,,388356,Dendrocolaptes,audio\388356.wav
1803,,189717,Dendrocolaptes,audio\189717.wav
1804,,91269,Dendrocolaptes,audio\91269.wav
1805,,493437,Dendrocolaptes,audio\493437.wav
1806,,479872,Dendrocolaptes,audio\479872.wav
1807,,434949,Dendrocolaptes,audio\434949.wav
1808,,434947,Dendrocolaptes,audio\434947.wav
1809,,434869,Dendrocolaptes,audio\434869.wav
1810,,340411,Dendrocolaptes,audio\340411.wav
1811,,270078,Dendrocolaptes,audio\270078.wav
1812,,270074,Dendrocolaptes,audio\270074.wav
1813,,222317,Dendrocolaptes,audio\222317.wav
1814,,222316,Dendrocolaptes,audio\222316.wav
1815,,222315,Dendrocolaptes,audio\222315.wav
1816,,222314,Dendrocolaptes,audio\222314.wav
1817,,209900,Dendrocolaptes,audio\209900.wav
1818,,6461,Dendrocolaptes,audio\6461.wav
1819,,117998,Hylexetastes,audio\117998.wav
1820,,119574,Hylexetastes,audio\119574.wav
1821,,108062,Hylexetastes,audio\108062.wav
1822,,91221,Hylexetastes,audio\91221.wav
1823,,38685,Hylexetastes,audio\38685.wav
1824,,38684,Hylexetastes,audio\38684.wav
1825,,5089,Hylexetastes,audio\5089.wav
1826,,66610,Hylexetastes,audio\66610.wav
1827,,409600,Xiphocolaptes,audio\409600.wav
1828,,141597,Xiphocolaptes,audio\141597.wav
1829,,91223,Xiphocolaptes,audio\91223.wav
1830,,47978,Xiphocolaptes,audio\47978.wav
1831,,13538,Xiphocolaptes,audio\13538.wav
1832,,249269,Xiphocolaptes,audio\249269.wav
1833,,147028,Xiphocolaptes,audio\147028.wav
1834,,91304,Xiphorhynchus,audio\91304.wav
1835,,47976,Xiphorhynchus,audio\47976.wav
1836,,520351,Xiphorhynchus,audio\520351.wav
1837,,504256,Xiphorhynchus,audio\504256.wav
1838,,450289,Xiphorhynchus,audio\450289.wav
1839,,339545,Xiphorhynchus,audio\339545.wav
1840,,338821,Xiphorhynchus,audio\338821.wav
1841,,305092,Xiphorhynchus,audio\305092.wav
1842,,285193,Xiphorhynchus,audio\285193.wav
1843,,277899,Xiphorhynchus,audio\277899.wav
1844,,254868,Xiphorhynchus,audio\254868.wav
1845,,254866,Xiphorhynchus,audio\254866.wav
1846,,254863,Xiphorhynchus,audio\254863.wav
1847,,254862,Xiphorhynchus,audio\254862.wav
1848,,254857,Xiphorhynchus,audio\254857.wav
1849,,224938,Xiphorhynchus,audio\224938.wav
1850,,224937,Xiphorhynchus,audio\224937.wav
1851,,224936,Xiphorhynchus,audio\224936.wav
1852,,212478,Xiphorhynchus,audio\212478.wav
1853,,208776,Xiphorhynchus,audio\208776.wav
1854,,80455,Xiphorhynchus,audio\80455.wav
1855,,80352,Xiphorhynchus,audio\80352.wav
1856,,5531,Xiphorhynchus,audio\5531.wav
1857,,167382,Xiphorhynchus,audio\167382.wav
1858,,158859,Xiphorhynchus,audio\158859.wav
1859,,66687,Xiphorhynchus,audio\66687.wav
1860,,232473,Xiphorhynchus,audio\232473.wav
1861,,39448,Xiphorhynchus,audio\39448.wav
1862,,14806,Xiphorhynchus,audio\14806.wav
1863,,499902,Xiphorhynchus,audio\499902.wav
1864,,493226,Xiphorhynchus,audio\493226.wav
1865,,493225,Xiphorhynchus,audio\493225.wav
1866,,483186,Xiphorhynchus,audio\483186.wav
1867,,479864,Xiphorhynchus,audio\479864.wav
1868,,436772,Xiphorhynchus,audio\436772.wav
1869,,431950,Xiphorhynchus,audio\431950.wav
1870,,419269,Xiphorhynchus,audio\419269.wav
1871,,407285,Xiphorhynchus,audio\407285.wav
1872,,403809,Xiphorhynchus,audio\403809.wav
1873,,386484,Xiphorhynchus,audio\386484.wav
1874,,384289,Xiphorhynchus,audio\384289.wav
1875,,344000,Xiphorhynchus,audio\344000.wav
1876,,330086,Xiphorhynchus,audio\330086.wav
1877,,307925,Xiphorhynchus,audio\307925.wav
1878,,307019,Xiphorhynchus,audio\307019.wav
1879,,306338,Xiphorhynchus,audio\306338.wav
1880,,305393,Xiphorhynchus,audio\305393.wav
1881,,301344,Xiphorhynchus,audio\301344.wav
1882,,287952,Xiphorhynchus,audio\287952.wav
1883,,269095,Xiphorhynchus,audio\269095.wav
1884,,269090,Xiphorhynchus,audio\269090.wav
1885,,269050,Xiphorhynchus,audio\269050.wav
1886,,232403,Xiphorhynchus,audio\232403.wav
1887,,232401,Xiphorhynchus,audio\232401.wav
1888,,169577,Xiphorhynchus,audio\169577.wav
1889,,91428,Xiphorhynchus,audio\91428.wav
1890,,91427,Xiphorhynchus,audio\91427.wav
1891,,91426,Xiphorhynchus,audio\91426.wav
1892,,91418,Xiphorhynchus,audio\91418.wav
1893,,38059,Xiphorhynchus,audio\38059.wav
1894,,38057,Xiphorhynchus,audio\38057.wav
1895,,16008,Xiphorhynchus,audio\16008.wav
1896,,445480,Dendroplex,audio\445480.wav
1897,,416462,Dendroplex,audio\416462.wav
1898,,287916,Dendroplex,audio\287916.wav
1899,,269268,Dendroplex,audio\269268.wav
1900,,122711,Dendroplex,audio\122711.wav
1901,,91273,Dendroplex,audio\91273.wav
1902,,91272,Dendroplex,audio\91272.wav
1903,,80513,Dendroplex,audio\80513.wav
1904,,80511,Dendroplex,audio\80511.wav
1905,,47974,Dendroplex,audio\47974.wav
1906,,518454,Campylorhamphus,audio\518454.wav
1907,,393394,Campylorhamphus,audio\393394.wav
1908,,303093,Campylorhamphus,audio\303093.wav
1909,,288342,Campylorhamphus,audio\288342.wav
1910,,269266,Campylorhamphus,audio\269266.wav
1911,,269265,Campylorhamphus,audio\269265.wav
1912,,269264,Campylorhamphus,audio\269264.wav
1913,,115523,Campylorhamphus,audio\115523.wav
1914,,16817,Campylorhamphus,audio\16817.wav
1915,,15557,Campylorhamphus,audio\15557.wav
1916,,8759,Campylorhamphus,audio\8759.wav
1917,,4953,Campylorhamphus,audio\4953.wav
1918,,420452,Campylorhamphus,audio\420452.wav
1919,,384737,Campylorhamphus,audio\384737.wav
1920,,347486,Campylorhamphus,audio\347486.wav
1921,,345041,Campylorhamphus,audio\345041.wav
1922,,343843,Campylorhamphus,audio\343843.wav
1923,,340032,Campylorhamphus,audio\340032.wav
1924,,339553,Campylorhamphus,audio\339553.wav
1925,,339552,Campylorhamphus,audio\339552.wav
1926,,334764,Campylorhamphus,audio\334764.wav
1927,,332663,Campylorhamphus,audio\332663.wav
1928,,288381,Campylorhamphus,audio\288381.wav
1929,,279644,Campylorhamphus,audio\279644.wav
1930,,269255,Campylorhamphus,audio\269255.wav
1931,,199216,Campylorhamphus,audio\199216.wav
1932,,186094,Campylorhamphus,audio\186094.wav
1933,,60363,Campylorhamphus,audio\60363.wav
1934,,41941,Campylorhamphus,audio\41941.wav
1935,,33789,Campylorhamphus,audio\33789.wav
1936,,18407,Campylorhamphus,audio\18407.wav
1937,,441732,Campylorhamphus,audio\441732.wav
1938,,371374,Campylorhamphus,audio\371374.wav
1939,,220195,Campylorhamphus,audio\220195.wav
1940,,220194,Campylorhamphus,audio\220194.wav
1941,,213010,Campylorhamphus,audio\213010.wav
1942,,171239,Campylorhamphus,audio\171239.wav
1943,,37958,Campylorhamphus,audio\37958.wav
1944,,23408,Campylorhamphus,audio\23408.wav
1945,,319242,Lepidocolaptes,audio\319242.wav
1946,,498196,Lepidocolaptes,audio\498196.wav
1947,,498049,Lepidocolaptes,audio\498049.wav
1948,,451619,Lepidocolaptes,audio\451619.wav
1949,,377197,Lepidocolaptes,audio\377197.wav
1950,,341128,Lepidocolaptes,audio\341128.wav
1951,,407112,Lepidocolaptes,audio\407112.wav
1952,,224932,Lepidocolaptes,audio\224932.wav
1953,,91467,Lepidocolaptes,audio\91467.wav
1954,,224916,Lepidocolaptes,audio\224916.wav
1955,,147053,Xenops,audio\147053.wav
1956,,39933,Xenops,audio\39933.wav
1957,,472406,Xenops,audio\472406.wav
1958,,422748,Xenops,audio\422748.wav
1959,,282029,Xenops,audio\282029.wav
1960,,282002,Xenops,audio\282002.wav
1961,,270496,Xenops,audio\270496.wav
1962,,270492,Xenops,audio\270492.wav
1963,,270487,Xenops,audio\270487.wav
1964,,232280,Xenops,audio\232280.wav
1965,,232279,Xenops,audio\232279.wav
1966,,232276,Xenops,audio\232276.wav
1967,,171587,Xenops,audio\171587.wav
1968,,147434,Xenops,audio\147434.wav
1969,,23675,Xenops,audio\23675.wav
1970,,521424,Xenops,audio\521424.wav
1971,,499702,Xenops,audio\499702.wav
1972,,477132,Xenops,audio\477132.wav
1973,,428356,Xenops,audio\428356.wav
1974,,428355,Xenops,audio\428355.wav
1975,,422750,Xenops,audio\422750.wav
1976,,422749,Xenops,audio\422749.wav
1977,,415730,Xenops,audio\415730.wav
1978,,234956,Xenops,audio\234956.wav
1979,,80925,Xenops,audio\80925.wav
1980,,80924,Xenops,audio\80924.wav
1981,,76256,Xenops,audio\76256.wav
1982,,30456,Xenops,audio\30456.wav
1983,,505145,Berlepschia,audio\505145.wav
1984,,415531,Berlepschia,audio\415531.wav
1985,,415530,Berlepschia,audio\415530.wav
1986,,23676,Berlepschia,audio\23676.wav
1987,,436019,Microxenops,audio\436019.wav
1988,,423711,Microxenops,audio\423711.wav
1989,,39934,Microxenops,audio\39934.wav
1990,,16744,Microxenops,audio\16744.wav
1991,,496228,Furnarius,audio\496228.wav
1992,,432365,Furnarius,audio\432365.wav
1993,,419525,Furnarius,audio\419525.wav
1994,,294241,Furnarius,audio\294241.wav
1995,,271729,Furnarius,audio\271729.wav
1996,,271717,Furnarius,audio\271717.wav
1997,,243696,Furnarius,audio\243696.wav
1998,,243464,Furnarius,audio\243464.wav
1999,,223241,Furnarius,audio\223241.wav
2000,,223240,Furnarius,audio\223240.wav
2001,,173053,Furnarius,audio\173053.wav
2002,,96381,Furnarius,audio\96381.wav
2003,,26606,Furnarius,audio\26606.wav
2004,,8683,Furnarius,audio\8683.wav
2005,,440924,Furnarius,audio\440924.wav
2006,,271736,Furnarius,audio\271736.wav
2007,,503600,Furnarius,audio\503600.wav
2008,,498207,Furnarius,audio\498207.wav
2009,,302801,Furnarius,audio\302801.wav
2010,,127173,Furnarius,audio\127173.wav
2011,,90745,Furnarius,audio\90745.wav
2012,,80814,Furnarius,audio\80814.wav
2013,,454950,Lochmias,audio\454950.wav
2014,,438667,Lochmias,audio\438667.wav
2015,,332662,Lochmias,audio\332662.wav
2016,,301907,Lochmias,audio\301907.wav
2017,,297320,Lochmias,audio\297320.wav
2018,,272327,Lochmias,audio\272327.wav
2019,,272323,Lochmias,audio\272323.wav
2020,,272322,Lochmias,audio\272322.wav
2021,,225180,Lochmias,audio\225180.wav
2022,,225178,Lochmias,audio\225178.wav
2023,,225177,Lochmias,audio\225177.wav
2024,,62871,Lochmias,audio\62871.wav
2025,,58531,Lochmias,audio\58531.wav
2026,,20331,Lochmias,audio\20331.wav
2027,,15814,Lochmias,audio\15814.wav
2028,,332125,Phleocryptes,audio\332125.wav
2029,,80859,Phleocryptes,audio\80859.wav
2030,,80858,Phleocryptes,audio\80858.wav
2031,,14755,Phleocryptes,audio\14755.wav
2032,,510642,Limnornis,audio\510642.wav
2033,,288366,Limnornis,audio\288366.wav
2034,,225133,Limnornis,audio\225133.wav
2035,,221101,Cinclodes,audio\221101.wav
2036,,221100,Cinclodes,audio\221100.wav
2037,,435687,Anabazenops,audio\435687.wav
2038,,347485,Anabazenops,audio\347485.wav
2039,,320553,Anabazenops,audio\320553.wav
2040,,286987,Anabazenops,audio\286987.wav
2041,,276684,Anabazenops,audio\276684.wav
2042,,189491,Anabazenops,audio\189491.wav
2043,,114106,Anabazenops,audio\114106.wav
2044,,80760,Anabazenops,audio\80760.wav
2045,,80759,Anabazenops,audio\80759.wav
2046,,80758,Anabazenops,audio\80758.wav
2047,,451644,Megaxenops,audio\451644.wav
2048,,415008,Megaxenops,audio\415008.wav
2049,,303806,Megaxenops,audio\303806.wav
2050,,303805,Megaxenops,audio\303805.wav
2051,,303745,Megaxenops,audio\303745.wav
2052,,289433,Megaxenops,audio\289433.wav
2053,,251847,Megaxenops,audio\251847.wav
2054,,235713,Megaxenops,audio\235713.wav
2055,,225509,Megaxenops,audio\225509.wav
2056,,225506,Megaxenops,audio\225506.wav
2057,,225505,Megaxenops,audio\225505.wav
2058,,225504,Megaxenops,audio\225504.wav
2059,,225503,Megaxenops,audio\225503.wav
2060,,225502,Megaxenops,audio\225502.wav
2061,,225501,Megaxenops,audio\225501.wav
2062,,80824,Megaxenops,audio\80824.wav
2063,,38805,Megaxenops,audio\38805.wav
2064,,14932,Megaxenops,audio\14932.wav
2065,,221085,Cichlocolaptes,audio\221085.wav
2066,,180880,Cichlocolaptes,audio\180880.wav
2067,,180865,Cichlocolaptes,audio\180865.wav
2068,,180893,Cichlocolaptes,audio\180893.wav
2069,,377520,Heliobletus,audio\377520.wav
2070,,334785,Heliobletus,audio\334785.wav
2071,,223885,Heliobletus,audio\223885.wav
2072,,223884,Heliobletus,audio\223884.wav
2073,,115105,Heliobletus,audio\115105.wav
2074,,80816,Heliobletus,audio\80816.wav
2075,,62513,Heliobletus,audio\62513.wav
2076,,39668,Heliobletus,audio\39668.wav
2077,,22772,Heliobletus,audio\22772.wav
2078,,47947,Philydor,audio\47947.wav
2079,,47946,Philydor,audio\47946.wav
2080,,475931,Philydor,audio\475931.wav
2081,,339539,Philydor,audio\339539.wav
2082,,339538,Philydor,audio\339538.wav
2083,,333062,Philydor,audio\333062.wav
2084,,305941,Philydor,audio\305941.wav
2085,,435542,Philydor,audio\435542.wav
2086,,332838,Philydor,audio\332838.wav
2087,,277187,Philydor,audio\277187.wav
2088,,469286,Anabacerthia,audio\469286.wav
2089,,340700,Anabacerthia,audio\340700.wav
2090,,320313,Anabacerthia,audio\320313.wav
2091,,227693,Anabacerthia,audio\227693.wav
2092,,227692,Anabacerthia,audio\227692.wav
2093,,32536,Anabacerthia,audio\32536.wav
2094,,461371,Syndactyla,audio\461371.wav
2095,,423065,Syndactyla,audio\423065.wav
2096,,422208,Syndactyla,audio\422208.wav
2097,,340077,Syndactyla,audio\340077.wav
2098,,277303,Syndactyla,audio\277303.wav
2099,,205384,Syndactyla,audio\205384.wav
2100,,62490,Syndactyla,audio\62490.wav
2101,,41918,Syndactyla,audio\41918.wav
2102,,497763,Syndactyla,audio\497763.wav
2103,,387817,Syndactyla,audio\387817.wav
2104,,437376,Syndactyla,audio\437376.wav
2105,,189436,Syndactyla,audio\189436.wav
2106,,11332,Syndactyla,audio\11332.wav
2107,,38569,Ancistrops,audio\38569.wav
2108,,332755,Clibanornis,audio\332755.wav
2109,,332747,Clibanornis,audio\332747.wav
2110,,274466,Clibanornis,audio\274466.wav
2111,,514671,Clibanornis,audio\514671.wav
2112,,465146,Clibanornis,audio\465146.wav
2113,,324968,Clibanornis,audio\324968.wav
2114,,324894,Clibanornis,audio\324894.wav
2115,,274376,Clibanornis,audio\274376.wav
2116,,274339,Clibanornis,audio\274339.wav
2117,,173343,Clibanornis,audio\173343.wav
2118,,151193,Clibanornis,audio\151193.wav
2119,,80817,Clibanornis,audio\80817.wav
2120,,38076,Clibanornis,audio\38076.wav
2121,,30092,Clibanornis,audio\30092.wav
2122,,475745,Clibanornis,audio\475745.wav
2123,,474783,Clibanornis,audio\474783.wav
2124,,345613,Automolus,audio\345613.wav
2125,,340935,Automolus,audio\340935.wav
2126,,274735,Automolus,audio\274735.wav
2127,,219492,Automolus,audio\219492.wav
2128,,144715,Automolus,audio\144715.wav
2129,,108508,Automolus,audio\108508.wav
2130,,96335,Automolus,audio\96335.wav
2131,,96334,Automolus,audio\96334.wav
2132,,475788,Automolus,audio\475788.wav
2133,,96327,Automolus,audio\96327.wav
2134,,475701,Automolus,audio\475701.wav
2135,,466929,Automolus,audio\466929.wav
2136,,439328,Automolus,audio\439328.wav
2137,,423719,Automolus,audio\423719.wav
2138,,314991,Automolus,audio\314991.wav
2139,,312297,Automolus,audio\312297.wav
2140,,274761,Automolus,audio\274761.wav
2141,,171236,Automolus,audio\171236.wav
2142,,138891,Automolus,audio\138891.wav
2143,,96301,Automolus,audio\96301.wav
2144,,96300,Automolus,audio\96300.wav
2145,,9540,Automolus,audio\9540.wav
2146,,423720,Automolus,audio\423720.wav
2147,,170129,Automolus,audio\170129.wav
2148,,66611,Automolus,audio\66611.wav
2149,,475422,Automolus,audio\475422.wav
2150,,436771,Automolus,audio\436771.wav
2151,,423596,Automolus,audio\423596.wav
2152,,303088,Automolus,audio\303088.wav
2153,,400655,Automolus,audio\400655.wav
2154,,345432,Automolus,audio\345432.wav
2155,,345272,Automolus,audio\345272.wav
2156,,305308,Automolus,audio\305308.wav
2157,,219473,Automolus,audio\219473.wav
2158,,219471,Automolus,audio\219471.wav
2159,,167338,Automolus,audio\167338.wav
2160,,128976,Automolus,audio\128976.wav
2161,,96325,Automolus,audio\96325.wav
2162,,38585,Automolus,audio\38585.wav
2163,,23442,Automolus,audio\23442.wav
2164,,18145,Automolus,audio\18145.wav
2165,,5033,Automolus,audio\5033.wav
2166,,518708,Automolus,audio\518708.wav
2167,,518704,Automolus,audio\518704.wav
2168,,274786,Automolus,audio\274786.wav
2169,,80773,Automolus,audio\80773.wav
2170,,80772,Automolus,audio\80772.wav
2171,,20008,Automolus,audio\20008.wav
2172,,18610,Automolus,audio\18610.wav
2173,,500341,Automolus,audio\500341.wav
2174,,488980,Automolus,audio\488980.wav
2175,,462350,Automolus,audio\462350.wav
2176,,452477,Automolus,audio\452477.wav
2177,,417037,Automolus,audio\417037.wav
2178,,415718,Automolus,audio\415718.wav
2179,,352280,Automolus,audio\352280.wav
2180,,347726,Automolus,audio\347726.wav
2181,,345083,Automolus,audio\345083.wav
2182,,344479,Automolus,audio\344479.wav
2183,,340058,Automolus,audio\340058.wav
2184,,338533,Automolus,audio\338533.wav
2185,,338532,Automolus,audio\338532.wav
2186,,336217,Automolus,audio\336217.wav
2187,,303725,Automolus,audio\303725.wav
2188,,295486,Automolus,audio\295486.wav
2189,,286410,Automolus,audio\286410.wav
2190,,281967,Automolus,audio\281967.wav
2191,,281966,Automolus,audio\281966.wav
2192,,275704,Automolus,audio\275704.wav
2193,,234753,Automolus,audio\234753.wav
2194,,219433,Automolus,audio\219433.wav
2195,,207717,Automolus,audio\207717.wav
2196,,195815,Automolus,audio\195815.wav
2197,,192963,Automolus,audio\192963.wav
2198,,180413,Automolus,audio\180413.wav
2199,,123186,Automolus,audio\123186.wav
2200,,80771,Automolus,audio\80771.wav
2201,,56920,Automolus,audio\56920.wav
2202,,288531,Leptasthenura,audio\288531.wav
2203,,288517,Leptasthenura,audio\288517.wav
2204,,288370,Leptasthenura,audio\288370.wav
2205,,225009,Leptasthenura,audio\225009.wav
2206,,225008,Leptasthenura,audio\225008.wav
2207,,225007,Leptasthenura,audio\225007.wav
2208,,112087,Leptasthenura,audio\112087.wav
2209,,102602,Leptasthenura,audio\102602.wav
2210,,80821,Leptasthenura,audio\80821.wav
2211,,80820,Leptasthenura,audio\80820.wav
2212,,41801,Leptasthenura,audio\41801.wav
2213,,22778,Leptasthenura,audio\22778.wav
2214,,419170,Leptasthenura,audio\419170.wav
2215,,415324,Leptasthenura,audio\415324.wav
2216,,333061,Leptasthenura,audio\333061.wav
2217,,332923,Leptasthenura,audio\332923.wav
2218,,234861,Leptasthenura,audio\234861.wav
2219,,224997,Leptasthenura,audio\224997.wav
2220,,224995,Leptasthenura,audio\224995.wav
2221,,224994,Leptasthenura,audio\224994.wav
2222,,150905,Leptasthenura,audio\150905.wav
2223,,112104,Leptasthenura,audio\112104.wav
2224,,80568,Leptasthenura,audio\80568.wav
2225,,80567,Leptasthenura,audio\80567.wav
2226,,42490,Leptasthenura,audio\42490.wav
2227,,439198,Phacellodomus,audio\439198.wav
2228,,304381,Phacellodomus,audio\304381.wav
2229,,277463,Phacellodomus,audio\277463.wav
2230,,510927,Phacellodomus,audio\510927.wav
2231,,510926,Phacellodomus,audio\510926.wav
2232,,510646,Phacellodomus,audio\510646.wav
2233,,510619,Phacellodomus,audio\510619.wav
2234,,174643,Phacellodomus,audio\174643.wav
2235,,18171,Phacellodomus,audio\18171.wav
2236,,310656,Phacellodomus,audio\310656.wav
2237,,277467,Phacellodomus,audio\277467.wav
2238,,227510,Phacellodomus,audio\227510.wav
2239,,227507,Phacellodomus,audio\227507.wav
2240,,167280,Phacellodomus,audio\167280.wav
2241,,154498,Phacellodomus,audio\154498.wav
2242,,438790,Phacellodomus,audio\438790.wav
2243,,277542,Phacellodomus,audio\277542.wav
2244,,254289,Phacellodomus,audio\254289.wav
2245,,254288,Phacellodomus,audio\254288.wav
2246,,254287,Phacellodomus,audio\254287.wav
2247,,254286,Phacellodomus,audio\254286.wav
2248,,227490,Phacellodomus,audio\227490.wav
2249,,227489,Phacellodomus,audio\227489.wav
2250,,57765,Phacellodomus,audio\57765.wav
2251,,497534,Phacellodomus,audio\497534.wav
2252,,210145,Phacellodomus,audio\210145.wav
2253,,164043,Phacellodomus,audio\164043.wav
2254,,130931,Phacellodomus,audio\130931.wav
2255,,80842,Phacellodomus,audio\80842.wav
2256,,75537,Phacellodomus,audio\75537.wav
2257,,510862,Anumbius,audio\510862.wav
2258,,493051,Anumbius,audio\493051.wav
2259,,493049,Anumbius,audio\493049.wav
2260,,476180,Anumbius,audio\476180.wav
2261,,439197,Anumbius,audio\439197.wav
2262,,344548,Anumbius,audio\344548.wav
2263,,149028,Anumbius,audio\149028.wav
2264,,66594,Coryphistera,audio\66594.wav
2265,,80764,Asthenes,audio\80764.wav
2266,,66579,Asthenes,audio\66579.wav
2267,,38083,Asthenes,audio\38083.wav
2268,,510825,Asthenes,audio\510825.wav
2269,,473796,Asthenes,audio\473796.wav
2270,,351847,Asthenes,audio\351847.wav
2271,,284355,Asthenes,audio\284355.wav
2272,,229377,Asthenes,audio\229377.wav
2273,,145606,Asthenes,audio\145606.wav
2274,,145603,Asthenes,audio\145603.wav
2275,,145602,Asthenes,audio\145602.wav
2276,,145576,Asthenes,audio\145576.wav
2277,,80831,Asthenes,audio\80831.wav
2278,,80829,Asthenes,audio\80829.wav
2279,,58453,Asthenes,audio\58453.wav
2280,,58446,Asthenes,audio\58446.wav
2281,,58445,Asthenes,audio\58445.wav
2282,,29480,Asthenes,audio\29480.wav
2283,,20272,Acrobatornis,audio\20272.wav
2284,,339597,Thripophaga,audio\339597.wav
2285,,338575,Thripophaga,audio\338575.wav
2286,,279572,Thripophaga,audio\279572.wav
2287,,18146,Thripophaga,audio\18146.wav
2288,,431880,Thripophaga,audio\431880.wav
2289,,325851,Thripophaga,audio\325851.wav
2290,,288377,Limnoctites,audio\288377.wav
2291,,225139,Limnoctites,audio\225139.wav
2292,,181724,Limnoctites,audio\181724.wav
2293,,13512,Limnoctites,audio\13512.wav
2294,,493177,Cranioleuca,audio\493177.wav
2295,,443395,Cranioleuca,audio\443395.wav
2296,,443394,Cranioleuca,audio\443394.wav
2297,,413839,Cranioleuca,audio\413839.wav
2298,,403896,Cranioleuca,audio\403896.wav
2299,,288558,Cranioleuca,audio\288558.wav
2300,,279562,Cranioleuca,audio\279562.wav
2301,,206742,Cranioleuca,audio\206742.wav
2302,,147546,Cranioleuca,audio\147546.wav
2303,,128815,Cranioleuca,audio\128815.wav
2304,,91265,Cranioleuca,audio\91265.wav
2305,,48654,Cranioleuca,audio\48654.wav
2306,,38600,Cranioleuca,audio\38600.wav
2307,,102529,Cranioleuca,audio\102529.wav
2308,,42165,Cranioleuca,audio\42165.wav
2309,,435447,Cranioleuca,audio\435447.wav
2310,,384735,Cranioleuca,audio\384735.wav
2311,,279567,Cranioleuca,audio\279567.wav
2312,,279565,Cranioleuca,audio\279565.wav
2313,,234757,Cranioleuca,audio\234757.wav
2314,,186189,Cranioleuca,audio\186189.wav
2315,,140002,Cranioleuca,audio\140002.wav
2316,,80794,Cranioleuca,audio\80794.wav
2317,,80793,Cranioleuca,audio\80793.wav
2318,,80790,Cranioleuca,audio\80790.wav
2319,,35106,Cranioleuca,audio\35106.wav
2320,,26733,Cranioleuca,audio\26733.wav
2321,,514656,Cranioleuca,audio\514656.wav
2322,,500058,Cranioleuca,audio\500058.wav
2323,,451846,Cranioleuca,audio\451846.wav
2324,,343392,Cranioleuca,audio\343392.wav
2325,,343391,Cranioleuca,audio\343391.wav
2326,,309395,Cranioleuca,audio\309395.wav
2327,,289098,Cranioleuca,audio\289098.wav
2328,,289097,Cranioleuca,audio\289097.wav
2329,,288832,Cranioleuca,audio\288832.wav
2330,,221738,Cranioleuca,audio\221738.wav
2331,,80796,Cranioleuca,audio\80796.wav
2332,,6361,Cranioleuca,audio\6361.wav
2333,,5010,Cranioleuca,audio\5010.wav
2334,,431916,Cranioleuca,audio\431916.wav
2335,,340144,Cranioleuca,audio\340144.wav
2336,,95843,Cranioleuca,audio\95843.wav
2337,,38582,Cranioleuca,audio\38582.wav
2338,,38441,Cranioleuca,audio\38441.wav
2339,,333319,Cranioleuca,audio\333319.wav
2340,,510847,Spartonoica,audio\510847.wav
2341,,451812,Pseudoseisura,audio\451812.wav
2342,,277426,Pseudoseisura,audio\277426.wav
2343,,228679,Pseudoseisura,audio\228679.wav
2344,,15580,Pseudoseisura,audio\15580.wav
2345,,228683,Pseudoseisura,audio\228683.wav
2346,,228682,Pseudoseisura,audio\228682.wav
2347,,111518,Pseudoseisura,audio\111518.wav
2348,,66656,Pseudoseisura,audio\66656.wav
2349,,510930,Pseudoseisura,audio\510930.wav
2350,,80870,Pseudoseisura,audio\80870.wav
2351,,80868,Pseudoseisura,audio\80868.wav
